**MINIMIZED DFA TRANSITION TABLE**
No.Of States: 90
from 39  on getting 50 to 60
from 39  on getting 51 to 60
from 39  on getting 52 to 61
from 39  on getting 53 to 61
from 39  on getting 54 to 62
from 39  on getting 55 to 62
from 39  on getting 56 to 63
from 39  on getting 57 to 63
from 39  on getting 65 to 64
from 39  on getting 66 to 64
from 39  on getting 67 to 65
from 39  on getting 68 to 65
from 39  on getting 69 to 66
from 39  on getting 70 to 66
from 39  on getting 71 to 67
from 39  on getting 72 to 67
from 39  on getting 73 to 68
from 39  on getting 74 to 68
from 39  on getting 75 to 69
from 39  on getting 76 to 69
from 39  on getting 77 to 70
from 39  on getting 78 to 70
from 39  on getting 79 to 71
from 39  on getting 80 to 71
from 39  on getting 81 to 72
from 39  on getting 82 to 72
from 39  on getting 83 to 73
from 39  on getting 84 to 73
from 39  on getting 85 to 74
from 39  on getting 86 to 74
from 39  on getting 87 to 75
from 39  on getting 88 to 75
from 39  on getting 89 to 76
from 39  on getting 90 to 76
from 39  on getting 97 to 77
from 39  on getting 98 to 77
from 39  on getting 99 to 78
from 39  on getting 100 to 78
from 39  on getting 101 to 79
from 39  on getting 102 to 79
from 39  on getting 103 to 80
from 39  on getting 104 to 80
from 39  on getting 105 to 81
from 39  on getting 106 to 81
from 39  on getting 107 to 82
from 39  on getting 108 to 82
from 39  on getting 109 to 83
from 39  on getting 110 to 83
from 39  on getting 111 to 84
from 39  on getting 112 to 84
from 39  on getting 113 to 85
from 39  on getting 114 to 85
from 39  on getting 115 to 86
from 39  on getting 116 to 86
from 39  on getting 117 to 87
from 39  on getting 118 to 87
from 39  on getting 119 to 88
from 39  on getting 120 to 88
from 39  on getting 121 to 89
from 39  on getting 122 to 89
from 40  on getting 48 to 59
from 40  on getting 49 to 59
from 40  on getting 50 to 60
from 40  on getting 51 to 60
from 40  on getting 52 to 61
from 40  on getting 53 to 61
from 40  on getting 54 to 62
from 40  on getting 55 to 62
from 40  on getting 56 to 63
from 40  on getting 57 to 63
from 40  on getting 65 to 64
from 40  on getting 66 to 64
from 40  on getting 67 to 65
from 40  on getting 68 to 65
from 40  on getting 69 to 66
from 40  on getting 70 to 66
from 40  on getting 71 to 67
from 40  on getting 72 to 67
from 40  on getting 73 to 68
from 40  on getting 74 to 68
from 40  on getting 75 to 69
from 40  on getting 76 to 69
from 40  on getting 77 to 70
from 40  on getting 78 to 70
from 40  on getting 79 to 71
from 40  on getting 80 to 71
from 40  on getting 81 to 72
from 40  on getting 82 to 72
from 40  on getting 83 to 73
from 40  on getting 84 to 73
from 40  on getting 85 to 74
from 40  on getting 86 to 74
from 40  on getting 87 to 75
from 40  on getting 88 to 75
from 40  on getting 89 to 76
from 40  on getting 90 to 76
from 40  on getting 97 to 77
from 40  on getting 98 to 77
from 40  on getting 99 to 78
from 40  on getting 100 to 78
from 40  on getting 101 to 79
from 40  on getting 102 to 79
from 40  on getting 103 to 80
from 40  on getting 104 to 80
from 40  on getting 105 to 81
from 40  on getting 106 to 81
from 40  on getting 107 to 82
from 40  on getting 108 to 82
from 40  on getting 109 to 83
from 40  on getting 110 to 83
from 40  on getting 111 to 84
from 40  on getting 112 to 84
from 40  on getting 113 to 85
from 40  on getting 114 to 85
from 40  on getting 115 to 86
from 40  on getting 116 to 86
from 40  on getting 117 to 87
from 40  on getting 118 to 87
from 40  on getting 119 to 88
from 40  on getting 120 to 88
from 40  on getting 121 to 89
from 40  on getting 122 to 89
from 41  on getting 48 to 59
from 41  on getting 49 to 59
from 41  on getting 50 to 60
from 41  on getting 51 to 60
from 41  on getting 52 to 61
from 41  on getting 53 to 61
from 41  on getting 54 to 62
from 41  on getting 55 to 62
from 41  on getting 56 to 63
from 41  on getting 57 to 63
from 41  on getting 65 to 64
from 41  on getting 66 to 64
from 41  on getting 67 to 65
from 41  on getting 68 to 65
from 41  on getting 69 to 66
from 41  on getting 70 to 66
from 41  on getting 71 to 67
from 41  on getting 72 to 67
from 41  on getting 73 to 68
from 41  on getting 74 to 68
from 41  on getting 75 to 69
from 41  on getting 76 to 69
from 41  on getting 77 to 70
from 41  on getting 78 to 70
from 41  on getting 79 to 71
from 41  on getting 80 to 71
from 41  on getting 81 to 72
from 41  on getting 82 to 72
from 41  on getting 83 to 73
from 41  on getting 84 to 73
from 41  on getting 85 to 74
from 41  on getting 86 to 74
from 41  on getting 87 to 75
from 41  on getting 88 to 75
from 41  on getting 89 to 76
from 41  on getting 90 to 76
from 41  on getting 97 to 77
from 41  on getting 98 to 77
from 41  on getting 99 to 78
from 41  on getting 100 to 78
from 41  on getting 101 to 79
from 41  on getting 102 to 79
from 41  on getting 103 to 80
from 41  on getting 104 to 80
from 41  on getting 105 to 81
from 41  on getting 106 to 81
from 41  on getting 107 to 82
from 41  on getting 108 to 82
from 41  on getting 109 to 83
from 41  on getting 110 to 83
from 41  on getting 111 to 84
from 41  on getting 112 to 84
from 41  on getting 113 to 85
from 41  on getting 114 to 85
from 41  on getting 115 to 86
from 41  on getting 116 to 86
from 41  on getting 117 to 87
from 41  on getting 118 to 87
from 41  on getting 119 to 88
from 41  on getting 120 to 88
from 41  on getting 121 to 89
from 41  on getting 122 to 89
from 42  on getting 48 to 59
from 42  on getting 49 to 59
from 42  on getting 50 to 60
from 42  on getting 51 to 60
from 42  on getting 52 to 61
from 42  on getting 53 to 61
from 42  on getting 54 to 62
from 42  on getting 55 to 62
from 42  on getting 56 to 63
from 42  on getting 57 to 63
from 42  on getting 65 to 64
from 42  on getting 66 to 64
from 42  on getting 67 to 65
from 42  on getting 68 to 65
from 42  on getting 69 to 66
from 42  on getting 70 to 66
from 42  on getting 71 to 67
from 42  on getting 72 to 67
from 42  on getting 73 to 68
from 42  on getting 74 to 68
from 42  on getting 75 to 69
from 42  on getting 76 to 69
from 42  on getting 77 to 70
from 42  on getting 78 to 70
from 42  on getting 79 to 71
from 42  on getting 80 to 71
from 42  on getting 81 to 72
from 42  on getting 82 to 72
from 42  on getting 83 to 73
from 42  on getting 84 to 73
from 42  on getting 85 to 74
from 42  on getting 86 to 74
from 42  on getting 87 to 75
from 42  on getting 88 to 75
from 42  on getting 89 to 76
from 42  on getting 90 to 76
from 42  on getting 97 to 77
from 42  on getting 98 to 77
from 42  on getting 99 to 78
from 42  on getting 100 to 78
from 42  on getting 101 to 79
from 42  on getting 102 to 79
from 42  on getting 103 to 80
from 42  on getting 104 to 80
from 42  on getting 105 to 81
from 42  on getting 106 to 81
from 42  on getting 107 to 82
from 42  on getting 108 to 82
from 42  on getting 109 to 83
from 42  on getting 110 to 83
from 42  on getting 111 to 84
from 42  on getting 112 to 84
from 42  on getting 113 to 85
from 42  on getting 114 to 85
from 42  on getting 115 to 86
from 42  on getting 116 to 86
from 42  on getting 117 to 87
from 42  on getting 118 to 87
from 42  on getting 119 to 88
from 42  on getting 120 to 88
from 42  on getting 121 to 89
from 42  on getting 122 to 89
from 43  on getting 48 to 59
from 43  on getting 49 to 59
from 43  on getting 50 to 60
from 43  on getting 51 to 60
from 43  on getting 52 to 61
from 43  on getting 53 to 61
from 43  on getting 54 to 62
from 43  on getting 55 to 62
from 43  on getting 56 to 63
from 43  on getting 57 to 63
from 43  on getting 65 to 64
from 43  on getting 66 to 64
from 43  on getting 67 to 65
from 43  on getting 68 to 65
from 43  on getting 69 to 66
from 43  on getting 70 to 66
from 43  on getting 71 to 67
from 43  on getting 72 to 67
from 43  on getting 73 to 68
from 43  on getting 74 to 68
from 43  on getting 75 to 69
from 43  on getting 76 to 69
from 43  on getting 77 to 70
from 43  on getting 78 to 70
from 43  on getting 79 to 71
from 43  on getting 80 to 71
from 43  on getting 81 to 72
from 43  on getting 82 to 72
from 43  on getting 83 to 73
from 43  on getting 84 to 73
from 43  on getting 85 to 74
from 43  on getting 86 to 74
from 43  on getting 87 to 75
from 43  on getting 88 to 75
from 43  on getting 89 to 76
from 43  on getting 90 to 76
from 43  on getting 97 to 77
from 43  on getting 98 to 77
from 43  on getting 99 to 78
from 43  on getting 100 to 78
from 43  on getting 101 to 79
from 43  on getting 102 to 79
from 43  on getting 103 to 80
from 43  on getting 104 to 80
from 43  on getting 105 to 81
from 43  on getting 106 to 81
from 43  on getting 107 to 82
from 43  on getting 108 to 82
from 43  on getting 109 to 83
from 43  on getting 110 to 83
from 43  on getting 111 to 84
from 43  on getting 112 to 84
from 43  on getting 113 to 85
from 43  on getting 114 to 85
from 43  on getting 115 to 86
from 43  on getting 116 to 86
from 43  on getting 117 to 87
from 43  on getting 118 to 87
from 43  on getting 119 to 88
from 43  on getting 120 to 88
from 43  on getting 121 to 89
from 43  on getting 122 to 89
from 44  on getting 48 to 59
from 44  on getting 49 to 59
from 44  on getting 50 to 60
from 44  on getting 51 to 60
from 44  on getting 52 to 61
from 44  on getting 53 to 61
from 44  on getting 54 to 62
from 44  on getting 55 to 62
from 44  on getting 56 to 63
from 44  on getting 57 to 63
from 44  on getting 65 to 64
from 44  on getting 66 to 64
from 44  on getting 67 to 65
from 44  on getting 68 to 65
from 44  on getting 69 to 66
from 44  on getting 70 to 66
from 44  on getting 71 to 67
from 44  on getting 72 to 67
from 44  on getting 73 to 68
from 44  on getting 74 to 68
from 44  on getting 75 to 69
from 44  on getting 76 to 69
from 44  on getting 77 to 70
from 44  on getting 78 to 70
from 44  on getting 79 to 71
from 44  on getting 80 to 71
from 44  on getting 81 to 72
from 44  on getting 82 to 72
from 44  on getting 83 to 73
from 44  on getting 84 to 73
from 44  on getting 85 to 74
from 44  on getting 86 to 74
from 44  on getting 87 to 75
from 44  on getting 88 to 75
from 44  on getting 89 to 76
from 44  on getting 90 to 76
from 44  on getting 97 to 77
from 44  on getting 98 to 77
from 44  on getting 99 to 78
from 44  on getting 100 to 78
from 44  on getting 101 to 79
from 44  on getting 102 to 79
from 44  on getting 103 to 80
from 44  on getting 104 to 80
from 44  on getting 105 to 81
from 44  on getting 106 to 81
from 44  on getting 107 to 82
from 44  on getting 108 to 82
from 44  on getting 109 to 83
from 44  on getting 110 to 83
from 44  on getting 111 to 84
from 44  on getting 112 to 84
from 44  on getting 113 to 85
from 44  on getting 114 to 85
from 44  on getting 115 to 86
from 44  on getting 116 to 86
from 44  on getting 117 to 87
from 44  on getting 118 to 87
from 44  on getting 119 to 88
from 44  on getting 120 to 88
from 44  on getting 121 to 89
from 44  on getting 122 to 89
from 45  on getting 48 to 59
from 45  on getting 49 to 59
from 45  on getting 50 to 60
from 45  on getting 51 to 60
from 45  on getting 52 to 61
from 45  on getting 53 to 61
from 45  on getting 54 to 62
from 45  on getting 55 to 62
from 45  on getting 56 to 63
from 45  on getting 57 to 63
from 45  on getting 65 to 64
from 45  on getting 66 to 64
from 45  on getting 67 to 65
from 45  on getting 68 to 65
from 45  on getting 69 to 66
from 45  on getting 70 to 66
from 45  on getting 71 to 67
from 45  on getting 72 to 67
from 45  on getting 73 to 68
from 45  on getting 74 to 68
from 45  on getting 75 to 69
from 45  on getting 76 to 69
from 45  on getting 77 to 70
from 45  on getting 78 to 70
from 45  on getting 79 to 71
from 45  on getting 80 to 71
from 45  on getting 81 to 72
from 45  on getting 82 to 72
from 45  on getting 83 to 73
from 45  on getting 84 to 73
from 45  on getting 85 to 74
from 45  on getting 86 to 74
from 45  on getting 87 to 75
from 45  on getting 88 to 75
from 45  on getting 89 to 76
from 45  on getting 90 to 76
from 45  on getting 97 to 77
from 45  on getting 98 to 77
from 45  on getting 99 to 78
from 45  on getting 100 to 78
from 45  on getting 101 to 79
from 45  on getting 102 to 79
from 45  on getting 103 to 80
from 45  on getting 104 to 80
from 45  on getting 105 to 81
from 45  on getting 106 to 81
from 45  on getting 107 to 82
from 45  on getting 108 to 82
from 45  on getting 109 to 83
from 45  on getting 110 to 83
from 45  on getting 111 to 84
from 45  on getting 112 to 84
from 45  on getting 113 to 85
from 45  on getting 114 to 85
from 45  on getting 115 to 86
from 45  on getting 116 to 86
from 45  on getting 117 to 87
from 45  on getting 118 to 87
from 45  on getting 119 to 88
from 45  on getting 120 to 88
from 45  on getting 121 to 89
from 45  on getting 122 to 89
from 46  on getting 48 to 59
from 46  on getting 49 to 59
from 46  on getting 50 to 60
from 46  on getting 51 to 60
from 46  on getting 52 to 61
from 46  on getting 53 to 61
from 46  on getting 54 to 62
from 46  on getting 55 to 62
from 46  on getting 56 to 63
from 46  on getting 57 to 63
from 46  on getting 65 to 64
from 46  on getting 66 to 64
from 46  on getting 67 to 65
from 46  on getting 68 to 65
from 46  on getting 69 to 66
from 46  on getting 70 to 66
from 46  on getting 71 to 67
from 46  on getting 72 to 67
from 46  on getting 73 to 68
from 46  on getting 74 to 68
from 46  on getting 75 to 69
from 46  on getting 76 to 69
from 46  on getting 77 to 70
from 46  on getting 78 to 70
from 46  on getting 79 to 71
from 46  on getting 80 to 71
from 46  on getting 81 to 72
from 46  on getting 82 to 72
from 46  on getting 83 to 73
from 46  on getting 84 to 73
from 46  on getting 85 to 74
from 46  on getting 86 to 74
from 46  on getting 87 to 75
from 46  on getting 88 to 75
from 46  on getting 89 to 76
from 46  on getting 90 to 76
from 46  on getting 97 to 77
from 46  on getting 98 to 77
from 46  on getting 99 to 78
from 46  on getting 100 to 78
from 46  on getting 101 to 79
from 46  on getting 102 to 79
from 46  on getting 103 to 80
from 46  on getting 104 to 80
from 46  on getting 105 to 81
from 46  on getting 106 to 81
from 46  on getting 107 to 82
from 46  on getting 108 to 82
from 46  on getting 109 to 83
from 46  on getting 110 to 83
from 46  on getting 111 to 84
from 46  on getting 112 to 84
from 46  on getting 113 to 85
from 46  on getting 114 to 85
from 46  on getting 115 to 86
from 46  on getting 116 to 86
from 46  on getting 117 to 87
from 46  on getting 118 to 87
from 46  on getting 119 to 88
from 46  on getting 120 to 88
from 46  on getting 121 to 89
from 46  on getting 122 to 89
from 47  on getting 48 to 59
from 47  on getting 49 to 59
from 47  on getting 50 to 60
from 47  on getting 51 to 60
from 47  on getting 52 to 61
from 47  on getting 53 to 61
from 47  on getting 54 to 62
from 47  on getting 55 to 62
from 47  on getting 56 to 63
from 47  on getting 57 to 63
from 47  on getting 65 to 64
from 47  on getting 66 to 64
from 47  on getting 67 to 65
from 47  on getting 68 to 65
from 47  on getting 69 to 66
from 47  on getting 70 to 66
from 47  on getting 71 to 67
from 47  on getting 72 to 67
from 47  on getting 73 to 68
from 47  on getting 74 to 68
from 47  on getting 75 to 69
from 47  on getting 76 to 69
from 47  on getting 77 to 70
from 47  on getting 78 to 70
from 47  on getting 79 to 71
from 47  on getting 80 to 71
from 47  on getting 81 to 72
from 47  on getting 82 to 72
from 47  on getting 83 to 73
from 47  on getting 84 to 73
from 47  on getting 85 to 74
from 47  on getting 86 to 74
from 47  on getting 87 to 75
from 47  on getting 88 to 75
from 47  on getting 89 to 76
from 47  on getting 90 to 76
from 47  on getting 97 to 77
from 47  on getting 98 to 77
from 47  on getting 99 to 78
from 47  on getting 100 to 78
from 47  on getting 101 to 79
from 47  on getting 102 to 79
from 47  on getting 103 to 80
from 47  on getting 104 to 80
from 47  on getting 105 to 81
from 47  on getting 106 to 81
from 47  on getting 107 to 82
from 47  on getting 108 to 82
from 47  on getting 109 to 83
from 47  on getting 110 to 83
from 47  on getting 111 to 84
from 47  on getting 112 to 84
from 47  on getting 113 to 85
from 47  on getting 114 to 85
from 47  on getting 115 to 86
from 47  on getting 116 to 86
from 47  on getting 117 to 87
from 47  on getting 118 to 87
from 47  on getting 119 to 88
from 47  on getting 120 to 88
from 47  on getting 121 to 89
from 47  on getting 122 to 89
from 48  on getting 48 to 59
from 48  on getting 49 to 59
from 48  on getting 50 to 60
from 48  on getting 51 to 60
from 48  on getting 52 to 61
from 48  on getting 53 to 61
from 48  on getting 54 to 62
from 48  on getting 55 to 62
from 48  on getting 56 to 63
from 48  on getting 57 to 63
from 48  on getting 65 to 64
from 48  on getting 66 to 64
from 48  on getting 67 to 65
from 48  on getting 68 to 65
from 48  on getting 69 to 66
from 48  on getting 70 to 66
from 48  on getting 71 to 67
from 48  on getting 72 to 67
from 48  on getting 73 to 68
from 48  on getting 74 to 68
from 48  on getting 75 to 69
from 48  on getting 76 to 69
from 48  on getting 77 to 70
from 48  on getting 78 to 70
from 48  on getting 79 to 71
from 48  on getting 80 to 71
from 48  on getting 81 to 72
from 48  on getting 82 to 72
from 48  on getting 83 to 73
from 48  on getting 84 to 73
from 48  on getting 85 to 74
from 48  on getting 86 to 74
from 48  on getting 87 to 75
from 48  on getting 88 to 75
from 48  on getting 89 to 76
from 48  on getting 90 to 76
from 48  on getting 97 to 77
from 48  on getting 98 to 77
from 48  on getting 99 to 78
from 48  on getting 100 to 78
from 48  on getting 101 to 79
from 48  on getting 102 to 79
from 48  on getting 103 to 80
from 48  on getting 104 to 80
from 48  on getting 105 to 81
from 48  on getting 106 to 81
from 48  on getting 107 to 82
from 48  on getting 108 to 82
from 48  on getting 109 to 83
from 48  on getting 110 to 83
from 48  on getting 111 to 84
from 48  on getting 112 to 84
from 48  on getting 113 to 85
from 48  on getting 114 to 85
from 48  on getting 115 to 86
from 48  on getting 116 to 86
from 48  on getting 117 to 87
from 48  on getting 118 to 87
from 48  on getting 119 to 88
from 48  on getting 120 to 88
from 48  on getting 121 to 89
from 48  on getting 122 to 89
from 49  on getting 48 to 59
from 49  on getting 49 to 59
from 49  on getting 50 to 60
from 49  on getting 51 to 60
from 49  on getting 52 to 61
from 49  on getting 53 to 61
from 49  on getting 54 to 62
from 49  on getting 55 to 62
from 49  on getting 56 to 63
from 49  on getting 57 to 63
from 49  on getting 65 to 64
from 49  on getting 66 to 64
from 49  on getting 67 to 65
from 49  on getting 68 to 65
from 49  on getting 69 to 66
from 49  on getting 70 to 66
from 49  on getting 71 to 67
from 49  on getting 72 to 67
from 49  on getting 73 to 68
from 49  on getting 74 to 68
from 49  on getting 75 to 69
from 49  on getting 76 to 69
from 49  on getting 77 to 70
from 49  on getting 78 to 70
from 49  on getting 79 to 71
from 49  on getting 80 to 71
from 49  on getting 81 to 72
from 49  on getting 82 to 72
from 49  on getting 83 to 73
from 49  on getting 84 to 73
from 49  on getting 85 to 74
from 49  on getting 86 to 74
from 49  on getting 87 to 75
from 49  on getting 88 to 75
from 49  on getting 89 to 76
from 49  on getting 90 to 76
from 49  on getting 97 to 77
from 49  on getting 98 to 77
from 49  on getting 99 to 78
from 49  on getting 100 to 78
from 49  on getting 101 to 79
from 49  on getting 102 to 79
from 49  on getting 103 to 80
from 49  on getting 104 to 80
from 49  on getting 105 to 81
from 49  on getting 106 to 81
from 49  on getting 107 to 82
from 49  on getting 108 to 82
from 49  on getting 109 to 83
from 49  on getting 110 to 83
from 49  on getting 111 to 84
from 49  on getting 112 to 84
from 49  on getting 113 to 85
from 49  on getting 114 to 85
from 49  on getting 115 to 86
from 49  on getting 116 to 86
from 49  on getting 117 to 87
from 49  on getting 118 to 87
from 49  on getting 119 to 88
from 49  on getting 120 to 88
from 49  on getting 121 to 89
from 49  on getting 122 to 89
from 50  on getting 48 to 59
from 50  on getting 49 to 59
from 50  on getting 50 to 60
from 50  on getting 51 to 60
from 50  on getting 52 to 61
from 50  on getting 53 to 61
from 50  on getting 54 to 62
from 50  on getting 55 to 62
from 50  on getting 56 to 63
from 50  on getting 57 to 63
from 50  on getting 65 to 64
from 50  on getting 66 to 64
from 50  on getting 67 to 65
from 50  on getting 68 to 65
from 50  on getting 69 to 66
from 50  on getting 70 to 66
from 50  on getting 71 to 67
from 50  on getting 72 to 67
from 50  on getting 73 to 68
from 50  on getting 74 to 68
from 50  on getting 75 to 69
from 50  on getting 76 to 69
from 50  on getting 77 to 70
from 50  on getting 78 to 70
from 50  on getting 79 to 71
from 50  on getting 80 to 71
from 50  on getting 81 to 72
from 50  on getting 82 to 72
from 50  on getting 83 to 73
from 50  on getting 84 to 73
from 50  on getting 85 to 74
from 50  on getting 86 to 74
from 50  on getting 87 to 75
from 50  on getting 88 to 75
from 50  on getting 89 to 76
from 50  on getting 90 to 76
from 50  on getting 97 to 77
from 50  on getting 98 to 77
from 50  on getting 99 to 78
from 50  on getting 100 to 78
from 50  on getting 101 to 79
from 50  on getting 102 to 79
from 50  on getting 103 to 80
from 50  on getting 104 to 80
from 50  on getting 105 to 81
from 50  on getting 106 to 81
from 50  on getting 107 to 82
from 50  on getting 108 to 82
from 50  on getting 109 to 83
from 50  on getting 110 to 83
from 50  on getting 111 to 84
from 50  on getting 112 to 84
from 50  on getting 113 to 85
from 50  on getting 114 to 85
from 50  on getting 115 to 86
from 50  on getting 116 to 86
from 50  on getting 117 to 87
from 50  on getting 118 to 87
from 50  on getting 119 to 88
from 50  on getting 120 to 88
from 50  on getting 121 to 89
from 50  on getting 122 to 89
from 51  on getting 48 to 59
from 51  on getting 49 to 59
from 51  on getting 50 to 60
from 51  on getting 51 to 60
from 51  on getting 52 to 61
from 51  on getting 53 to 61
from 51  on getting 54 to 62
from 51  on getting 55 to 62
from 51  on getting 56 to 63
from 51  on getting 57 to 63
from 51  on getting 65 to 64
from 51  on getting 66 to 64
from 51  on getting 67 to 65
from 51  on getting 68 to 65
from 51  on getting 69 to 66
from 51  on getting 70 to 66
from 51  on getting 71 to 67
from 51  on getting 72 to 67
from 51  on getting 73 to 68
from 51  on getting 74 to 68
from 51  on getting 75 to 69
from 51  on getting 76 to 69
from 51  on getting 77 to 70
from 51  on getting 78 to 70
from 51  on getting 79 to 71
from 51  on getting 80 to 71
from 51  on getting 81 to 72
from 51  on getting 82 to 72
from 51  on getting 83 to 73
from 51  on getting 84 to 73
from 51  on getting 85 to 74
from 51  on getting 86 to 74
from 51  on getting 87 to 75
from 51  on getting 88 to 75
from 51  on getting 89 to 76
from 51  on getting 90 to 76
from 51  on getting 97 to 77
from 51  on getting 98 to 77
from 51  on getting 99 to 78
from 51  on getting 100 to 78
from 51  on getting 101 to 79
from 51  on getting 102 to 79
from 51  on getting 103 to 80
from 51  on getting 104 to 80
from 51  on getting 105 to 81
from 51  on getting 106 to 81
from 51  on getting 107 to 82
from 51  on getting 108 to 82
from 51  on getting 109 to 83
from 51  on getting 110 to 83
from 51  on getting 111 to 84
from 51  on getting 112 to 84
from 51  on getting 113 to 85
from 51  on getting 114 to 85
from 51  on getting 115 to 86
from 51  on getting 116 to 86
from 51  on getting 117 to 87
from 51  on getting 118 to 87
from 51  on getting 119 to 88
from 51  on getting 120 to 88
from 51  on getting 121 to 89
from 51  on getting 122 to 89
from 52  on getting 48 to 59
from 52  on getting 49 to 59
from 52  on getting 50 to 60
from 52  on getting 51 to 60
from 52  on getting 52 to 61
from 52  on getting 53 to 61
from 52  on getting 54 to 62
from 52  on getting 55 to 62
from 52  on getting 56 to 63
from 52  on getting 57 to 63
from 52  on getting 65 to 64
from 52  on getting 66 to 64
from 52  on getting 67 to 65
from 52  on getting 68 to 65
from 52  on getting 69 to 66
from 52  on getting 70 to 66
from 52  on getting 71 to 67
from 52  on getting 72 to 67
from 52  on getting 73 to 68
from 52  on getting 74 to 68
from 52  on getting 75 to 69
from 52  on getting 76 to 69
from 52  on getting 77 to 70
from 52  on getting 78 to 70
from 52  on getting 79 to 71
from 52  on getting 80 to 71
from 52  on getting 81 to 72
from 52  on getting 82 to 72
from 52  on getting 83 to 73
from 52  on getting 84 to 73
from 52  on getting 85 to 74
from 52  on getting 86 to 74
from 52  on getting 87 to 75
from 52  on getting 88 to 75
from 52  on getting 89 to 76
from 52  on getting 90 to 76
from 52  on getting 97 to 77
from 52  on getting 98 to 77
from 52  on getting 99 to 78
from 52  on getting 100 to 78
from 52  on getting 101 to 79
from 52  on getting 102 to 79
from 52  on getting 103 to 80
from 52  on getting 104 to 80
from 52  on getting 105 to 81
from 52  on getting 106 to 81
from 52  on getting 107 to 82
from 52  on getting 108 to 82
from 52  on getting 109 to 83
from 52  on getting 110 to 83
from 52  on getting 111 to 84
from 52  on getting 112 to 84
from 52  on getting 113 to 85
from 52  on getting 114 to 85
from 52  on getting 115 to 86
from 52  on getting 116 to 86
from 52  on getting 117 to 87
from 52  on getting 118 to 87
from 52  on getting 119 to 88
from 52  on getting 120 to 88
from 52  on getting 121 to 89
from 52  on getting 122 to 89
from 59  on getting 48 to 59
from 59  on getting 49 to 59
from 59  on getting 50 to 60
from 59  on getting 51 to 60
from 59  on getting 52 to 61
from 59  on getting 53 to 61
from 59  on getting 54 to 62
from 59  on getting 55 to 62
from 59  on getting 56 to 63
from 59  on getting 57 to 63
from 59  on getting 65 to 64
from 59  on getting 66 to 64
from 59  on getting 67 to 65
from 59  on getting 68 to 65
from 59  on getting 69 to 66
from 59  on getting 70 to 66
from 59  on getting 71 to 67
from 59  on getting 72 to 67
from 59  on getting 73 to 68
from 59  on getting 74 to 68
from 59  on getting 75 to 69
from 59  on getting 76 to 69
from 59  on getting 77 to 70
from 59  on getting 78 to 70
from 59  on getting 79 to 71
from 59  on getting 80 to 71
from 59  on getting 81 to 72
from 59  on getting 82 to 72
from 59  on getting 83 to 73
from 59  on getting 84 to 73
from 59  on getting 85 to 74
from 59  on getting 86 to 74
from 59  on getting 87 to 75
from 59  on getting 88 to 75
from 59  on getting 89 to 76
from 59  on getting 90 to 76
from 59  on getting 97 to 77
from 59  on getting 98 to 77
from 59  on getting 99 to 78
from 59  on getting 100 to 78
from 59  on getting 101 to 79
from 59  on getting 102 to 79
from 59  on getting 103 to 80
from 59  on getting 104 to 80
from 59  on getting 105 to 81
from 59  on getting 106 to 81
from 59  on getting 107 to 82
from 59  on getting 108 to 82
from 59  on getting 109 to 83
from 59  on getting 110 to 83
from 59  on getting 111 to 84
from 59  on getting 112 to 84
from 59  on getting 113 to 85
from 59  on getting 114 to 85
from 59  on getting 115 to 86
from 59  on getting 116 to 86
from 59  on getting 117 to 87
from 59  on getting 118 to 87
from 59  on getting 119 to 88
from 59  on getting 120 to 88
from 59  on getting 121 to 89
from 59  on getting 122 to 89
from 60  on getting 48 to 59
from 60  on getting 49 to 59
from 60  on getting 50 to 60
from 60  on getting 51 to 60
from 60  on getting 52 to 61
from 60  on getting 53 to 61
from 60  on getting 54 to 62
from 60  on getting 55 to 62
from 60  on getting 56 to 63
from 60  on getting 57 to 63
from 60  on getting 65 to 64
from 60  on getting 66 to 64
from 60  on getting 67 to 65
from 60  on getting 68 to 65
from 60  on getting 69 to 66
from 60  on getting 70 to 66
from 60  on getting 71 to 67
from 60  on getting 72 to 67
from 60  on getting 73 to 68
from 60  on getting 74 to 68
from 60  on getting 75 to 69
from 60  on getting 76 to 69
from 60  on getting 77 to 70
from 60  on getting 78 to 70
from 60  on getting 79 to 71
from 60  on getting 80 to 71
from 60  on getting 81 to 72
from 60  on getting 82 to 72
from 60  on getting 83 to 73
from 60  on getting 84 to 73
from 60  on getting 85 to 74
from 60  on getting 86 to 74
from 60  on getting 87 to 75
from 60  on getting 88 to 75
from 60  on getting 89 to 76
from 60  on getting 90 to 76
from 60  on getting 97 to 77
from 60  on getting 98 to 77
from 60  on getting 99 to 78
from 60  on getting 100 to 78
from 60  on getting 101 to 79
from 60  on getting 102 to 79
from 60  on getting 103 to 80
from 60  on getting 104 to 80
from 60  on getting 105 to 81
from 60  on getting 106 to 81
from 60  on getting 107 to 82
from 60  on getting 108 to 82
from 60  on getting 109 to 83
from 60  on getting 110 to 83
from 60  on getting 111 to 84
from 60  on getting 112 to 84
from 60  on getting 113 to 85
from 60  on getting 114 to 85
from 60  on getting 115 to 86
from 60  on getting 116 to 86
from 60  on getting 117 to 87
from 60  on getting 118 to 87
from 60  on getting 119 to 88
from 60  on getting 120 to 88
from 60  on getting 121 to 89
from 60  on getting 122 to 89
from 61  on getting 48 to 59
from 61  on getting 49 to 59
from 61  on getting 50 to 60
from 61  on getting 51 to 60
from 61  on getting 52 to 61
from 61  on getting 53 to 61
from 61  on getting 54 to 62
